ts;mw
25.02.2020 17:45;1111,38
25.02.2020 18:00;1103,90
25.02.2020 18:15;1094,25
25.02.2020 18:30;1093,55
25.02.2020 18:45;1096,34
25.02.2020 19:00;1100,83
25.02.2020 19:15;1100,56
25.02.2020 19:30;1097,76
25.02.2020 19:45;1100,72
25.02.2020 20:00;1088,77
25.02.2020 20:15;1094,05
25.02.2020 20:30;1094,28
25.02.2020 20:45;1092,22
25.02.2020 21:00;1086,20
25.02.2020 21:15;1077,02
25.02.2020 21:30;1066,46
25.02.2020 21:45;1057,90
25.02.2020 22:00;1030,11
25.02.2020 22:15;1026,44
25.02.2020 22:30;1030,84
25.02.2020 22:45;1020,33
25.02.2020 23:00;1015,95
25.02.2020 23:15;1010,24
25.02.2020 23:30;1006,66
25.02.2020 23:45;1005,29
26.02.2020 00:00;1002,29
26.02.2020 00:15;992,57
26.02.2020 00:30;991,50
26.02.2020 00:45;995,12
26.02.2020 01:00;987,05
26.02.2020 01:15;983,38
26.02.2020 01:30;989,37
26.02.2020 01:45;974,94
26.02.2020 02:00;968,31
26.02.2020 02:15;970,98
26.02.2020 02:30;965,29
26.02.2020 02:45;965,46
26.02.2020 03:00;960,60
26.02.2020 03:15;970,44
26.02.2020 03:30;976,51
26.02.2020 03:45;978,23
26.02.2020 04:00;978,57
26.02.2020 04:15;990,47
26.02.2020 04:30;991,13
26.02.2020 04:45;986,67
26.02.2020 05:00;999,61
26.02.2020 05:15;1012,15
26.02.2020 05:30;1021,80
26.02.2020 05:45;1033,19
26.02.2020 06:00;1035,08
26.02.2020 06:15;1084,78
26.02.2020 06:30;1124,07
26.02.2020 06:45;1155,53
26.02.2020 07:00;1172,58
26.02.2020 07:15;1204,27
26.02.2020 07:30;1217,86
26.02.2020 07:45;1206,57
26.02.2020 08:00;1213,50
26.02.2020 08:15;1225,32
26.02.2020 08:30;1228,84
26.02.2020 08:45;1222,92
26.02.2020 09:00;1226,64
26.02.2020 09:15;1208,96
26.02.2020 09:30;1211,37
26.02.2020 09:45;1211,51
26.02.2020 10:00;1216,23
26.02.2020 10:15;1219,17
26.02.2020 10:30;1230,68
26.02.2020 10:45;1229,81
26.02.2020 11:00;1224,72
26.02.2020 11:15;1230,35
26.02.2020 11:30;1221,33
26.02.2020 11:45;1224,48
26.02.2020 12:00;1209,82
26.02.2020 12:15;1206,41
26.02.2020 12:30;1207,20
26.02.2020 12:45;1212,17
26.02.2020 13:00;1205,51
26.02.2020 13:15;1215,37
26.02.2020 13:30;1212,64
26.02.2020 13:45;1203,33
26.02.2020 14:00;1203,04
26.02.2020 14:15;1190,48
26.02.2020 14:30;1196,69
26.02.2020 14:45;1200,42
26.02.2020 15:00;1201,55
26.02.2020 15:15;1199,12
26.02.2020 15:30;1192,40
26.02.2020 15:45;1189,82
26.02.2020 16:00;1172,94
26.02.2020 16:15;1152,09
26.02.2020 16:30;1145,38
26.02.2020 16:45;1142,89
26.02.2020 17:00;1134,42
26.02.2020 17:15;1137,29
26.02.2020 17:30;1124,55
26.02.2020 17:45;1122,95
26.02.2020 18:00;1113,86
26.02.2020 18:15;1109,05
26.02.2020 18:30;1101,82
26.02.2020 18:45;1103,14
26.02.2020 19:00;1097,98
26.02.2020 19:15;1099,64
26.02.2020 19:30;1097,21
26.02.2020 19:45;1100,87
26.02.2020 20:00;1095,92
26.02.2020 20:15;1105,72
26.02.2020 20:30;1099,17
26.02.2020 20:45;1099,88
26.02.2020 21:00;1091,94
26.02.2020 21:15;1083,87
26.02.2020 21:30;1079,10
26.02.2020 21:45;1070,78
26.02.2020 22:00;1055,65
26.02.2020 22:15;1044,61
26.02.2020 22:30;1045,51
26.02.2020 22:45;1034,01
26.02.2020 23:00;1033,35
26.02.2020 23:15;1022,69
26.02.2020 23:30;1015,41
26.02.2020 23:45;1014,58
27.02.2020 00:00;1018,37
27.02.2020 00:15;1020,44
27.02.2020 00:30;1009,23
27.02.2020 00:45;1004,83
27.02.2020 01:00;1006,56
27.02.2020 01:15;1001,55
27.02.2020 01:30;997,25
27.02.2020 01:45;994,21
27.02.2020 02:00;986,05
27.02.2020 02:15;974,79
27.02.2020 02:30;974,70
27.02.2020 02:45;974,31
27.02.2020 03:00;975,54
27.02.2020 03:15;993,72
27.02.2020 03:30;993,14
27.02.2020 03:45;996,52
27.02.2020 04:00;987,51
27.02.2020 04:15;996,66
27.02.2020 04:30;992,17
27.02.2020 04:45;994,64
27.02.2020 05:00;1007,05
27.02.2020 05:15;1017,17
27.02.2020 05:30;1026,14
27.02.2020 05:45;1041,06
27.02.2020 06:00;1055,88
27.02.2020 06:15;1101,66
27.02.2020 06:30;1137,01
27.02.2020 06:45;1162,81
27.02.2020 07:00;1184,01
27.02.2020 07:15;1206,97
27.02.2020 07:30;1207,16
27.02.2020 07:45;1214,92
27.02.2020 08:00;1209,63
27.02.2020 08:15;1213,89
27.02.2020 08:30;1221,96
27.02.2020 08:45;1230,67
27.02.2020 09:00;1225,43
27.02.2020 09:15;1207,63
27.02.2020 09:30;1212,76
27.02.2020 09:45;1210,67
27.02.2020 10:00;1216,54
27.02.2020 10:15;1219,11
27.02.2020 10:30;1216,15
27.02.2020 10:45;1224,45
27.02.2020 11:00;1229,35
27.02.2020 11:15;1229,58
27.02.2020 11:30;1235,42
27.02.2020 11:45;1233,95
27.02.2020 12:00;1229,43
27.02.2020 12:15;1210,04
27.02.2020 12:30;1204,54
27.02.2020 12:45;1202,60
27.02.2020 13:00;1210,40
27.02.2020 13:15;1222,76
27.02.2020 13:30;1217,48
27.02.2020 13:45;1198,19
27.02.2020 14:00;1182,99
27.02.2020 14:15;1176,64
27.02.2020 14:30;1175,55
27.02.2020 14:45;1184,55
27.02.2020 15:00;1197,07
27.02.2020 15:15;1196,90
27.02.2020 15:30;1195,36
27.02.2020 15:45;1198,42
27.02.2020 16:00;1193,32
27.02.2020 16:15;1177,91
27.02.2020 16:30;1178,16
27.02.2020 16:45;1174,34
27.02.2020 17:00;1166,76
27.02.2020 17:15;1155,98
27.02.2020 17:30;1153,98
27.02.2020 17:45;1144,89
27.02.2020 18:00;1139,99
27.02.2020 18:15;1129,83
27.02.2020 18:30;1121,25
27.02.2020 18:45;1118,53
27.02.2020 19:00;1116,20
27.02.2020 19:15;1108,68
27.02.2020 19:30;1100,52
27.02.2020 19:45;1097,74
27.02.2020 20:00;1095,19
27.02.2020 20:15;1104,49
27.02.2020 20:30;1102,77
27.02.2020 20:45;1106,41
27.02.2020 21:00;1103,86
27.02.2020 21:15;1097,31
27.02.2020 21:30;1082,53
27.02.2020 21:45;1074,74
27.02.2020 22:00;1056,17
27.02.2020 22:15;1043,74
27.02.2020 22:30;1038,24
27.02.2020 22:45;1034,36
27.02.2020 23:00;1032,24
27.02.2020 23:15;1026,95
27.02.2020 23:30;1016,78
27.02.2020 23:45;1005,36
28.02.2020 00:00;1000,32
28.02.2020 00:15;994,11
28.02.2020 00:30;990,48
28.02.2020 00:45;989,46
28.02.2020 01:00;989,68
28.02.2020 01:15;986,21
28.02.2020 01:30;984,79
28.02.2020 01:45;977,28
28.02.2020 02:00;972,12
28.02.2020 02:15;968,11
28.02.2020 02:30;968,78
28.02.2020 02:45;961,07
28.02.2020 03:00;969,29
28.02.2020 03:15;977,54
28.02.2020 03:30;977,70
28.02.2020 03:45;980,10
28.02.2020 04:00;978,26
28.02.2020 04:15;985,98
28.02.2020 04:30;990,91
28.02.2020 04:45;995,00
28.02.2020 05:00;993,34
28.02.2020 05:15;1005,27
28.02.2020 05:30;1013,25
28.02.2020 05:45;1017,77
28.02.2020 06:00;1022,03
28.02.2020 06:15;1070,13
28.02.2020 06:30;1107,83
28.02.2020 06:45;1135,98
28.02.2020 07:00;1149,04
28.02.2020 07:15;1184,89
28.02.2020 07:30;1189,49
28.02.2020 07:45;1188,04
28.02.2020 08:00;1190,62
28.02.2020 08:15;1202,36
28.02.2020 08:30;1201,23
28.02.2020 08:45;1197,43
28.02.2020 09:00;1183,84
28.02.2020 09:15;1168,82
28.02.2020 09:30;1171,68
28.02.2020 09:45;1173,73
28.02.2020 10:00;1174,15
28.02.2020 10:15;1178,27
28.02.2020 10:30;1171,08
28.02.2020 10:45;1178,72
28.02.2020 11:00;1183,45
28.02.2020 11:15;1192,98
28.02.2020 11:30;1198,46
28.02.2020 11:45;1189,75
28.02.2020 12:00;1180,78
28.02.2020 12:15;1172,30
28.02.2020 12:30;1159,02
28.02.2020 12:45;1157,38
28.02.2020 13:00;1155,20
28.02.2020 13:15;1152,12
28.02.2020 13:30;1151,27
28.02.2020 13:45;1132,71
28.02.2020 14:00;1104,63
28.02.2020 14:15;1098,97
28.02.2020 14:30;1094,96
28.02.2020 14:45;1102,83
28.02.2020 15:00;1103,28
28.02.2020 15:15;1103,80
28.02.2020 15:30;1106,88
28.02.2020 15:45;1107,29
28.02.2020 16:00;1102,98
28.02.2020 16:15;1082,77
28.02.2020 16:30;1084,96
28.02.2020 16:45;1080,95
28.02.2020 17:00;1072,60
28.02.2020 17:15;1074,34
28.02.2020 17:30;1066,28
28.02.2020 17:45;1057,97
28.02.2020 18:00;1050,49
28.02.2020 18:15;1050,77
28.02.2020 18:30;1045,31
28.02.2020 18:45;1043,00
28.02.2020 19:00;1041,01
28.02.2020 19:15;1037,02
28.02.2020 19:30;1032,56
28.02.2020 19:45;1032,15
28.02.2020 20:00;1025,92
28.02.2020 20:15;1028,09
28.02.2020 20:30;1017,18
28.02.2020 20:45;1014,89
28.02.2020 21:00;1014,75
28.02.2020 21:15;1015,17
28.02.2020 21:30;993,27
28.02.2020 21:45;971,45
28.02.2020 22:00;952,48
28.02.2020 22:15;950,52
28.02.2020 22:30;948,62
28.02.2020 22:45;948,81
28.02.2020 23:00;949,84
28.02.2020 23:15;952,92
28.02.2020 23:30;943,81
28.02.2020 23:45;948,07
29.02.2020 00:00;942,26
29.02.2020 00:15;931,58
29.02.2020 00:30;917,97
29.02.2020 00:45;907,98
29.02.2020 01:00;909,10
29.02.2020 01:15;912,49
29.02.2020 01:30;905,63
29.02.2020 01:45;911,92
29.02.2020 02:00;910,95
29.02.2020 02:15;910,44
29.02.2020 02:30;901,78
29.02.2020 02:45;897,22
29.02.2020 03:00;896,86
29.02.2020 03:15;904,87
29.02.2020 03:30;894,16
29.02.2020 03:45;882,96
29.02.2020 04:00;871,21
29.02.2020 04:15;868,64
29.02.2020 04:30;862,01
29.02.2020 04:45;857,76
29.02.2020 05:00;853,50
29.02.2020 05:15;853,94
29.02.2020 05:30;845,02
29.02.2020 05:45;833,80
29.02.2020 06:00;829,35
29.02.2020 06:15;836,10
29.02.2020 06:30;848,17
29.02.2020 06:45;859,45
29.02.2020 07:00;869,59
29.02.2020 07:15;877,65
29.02.2020 07:30;869,13
29.02.2020 07:45;861,04
29.02.2020 08:00;863,78
29.02.2020 08:15;862,07
29.02.2020 08:30;849,89
29.02.2020 08:45;851,73
29.02.2020 09:00;847,28
29.02.2020 09:15;836,40
29.02.2020 09:30;832,19
29.02.2020 09:45;837,06
29.02.2020 10:00;837,69
29.02.2020 10:15;839,52
29.02.2020 10:30;833,41
29.02.2020 10:45;826,18
29.02.2020 11:00;824,51
29.02.2020 11:15;827,08
29.02.2020 11:30;822,73
29.02.2020 11:45;813,82
29.02.2020 12:00;802,06
29.02.2020 12:15;796,00
29.02.2020 12:30;791,64
29.02.2020 12:45;785,94
29.02.2020 13:00;780,58
29.02.2020 13:15;781,27
29.02.2020 13:30;773,61
29.02.2020 13:45;759,52
29.02.2020 14:00;743,75
29.02.2020 14:15;740,39
29.02.2020 14:30;733,10
29.02.2020 14:45;727,89
29.02.2020 15:00;729,45
29.02.2020 15:15;735,95
29.02.2020 15:30;737,24
29.02.2020 15:45;741,74
29.02.2020 16:00;736,16
29.02.2020 16:15;735,66
29.02.2020 16:30;737,71
29.02.2020 16:45;736,93
29.02.2020 17:00;734,82
29.02.2020 17:15;738,02
29.02.2020 17:30;738,77
29.02.2020 17:45;734,91
29.02.2020 18:00;730,33
29.02.2020 18:15;737,65
29.02.2020 18:30;730,64
29.02.2020 18:45;740,61
29.02.2020 19:00;736,94
29.02.2020 19:15;746,07
29.02.2020 19:30;736,83
29.02.2020 19:45;732,56
29.02.2020 20:00;716,07
29.02.2020 20:15;711,37
29.02.2020 20:30;700,15
29.02.2020 20:45;699,45
29.02.2020 21:00;698,21
29.02.2020 21:15;698,57
29.02.2020 21:30;699,52
29.02.2020 21:45;693,86
29.02.2020 22:00;685,48
29.02.2020 22:15;682,21
29.02.2020 22:30;679,44
29.02.2020 22:45;681,09
29.02.2020 23:00;681,45
29.02.2020 23:15;676,79
29.02.2020 23:30;676,75
29.02.2020 23:45;679,15
01.03.2020 00:00;683,31
01.03.2020 00:15;683,96
01.03.2020 00:30;683,00
01.03.2020 00:45;679,71
01.03.2020 01:00;675,78
01.03.2020 01:15;676,49
01.03.2020 01:30;673,43
01.03.2020 01:45;675,21
01.03.2020 02:00;673,71
01.03.2020 02:15;672,32
01.03.2020 02:30;669,28
01.03.2020 02:45;671,97
01.03.2020 03:00;677,40
01.03.2020 03:15;673,98
01.03.2020 03:30;671,73
01.03.2020 03:45;675,96
01.03.2020 04:00;673,15
01.03.2020 04:15;675,65
01.03.2020 04:30;675,93
01.03.2020 04:45;675,33
01.03.2020 05:00;680,74
01.03.2020 05:15;681,47
01.03.2020 05:30;680,28
01.03.2020 05:45;682,81
01.03.2020 06:00;679,05
01.03.2020 06:15;691,71
01.03.2020 06:30;694,55
01.03.2020 06:45;695,14
01.03.2020 07:00;697,56
01.03.2020 07:15;698,52
01.03.2020 07:30;696,32
01.03.2020 07:45;696,07
01.03.2020 08:00;696,02
01.03.2020 08:15;698,35
01.03.2020 08:30;694,12
01.03.2020 08:45;695,14
01.03.2020 09:00;693,28
01.03.2020 09:15;696,14
01.03.2020 09:30;691,87
01.03.2020 09:45;692,47
01.03.2020 10:00;688,81
01.03.2020 10:15;691,66
01.03.2020 10:30;691,13
01.03.2020 10:45;694,14
01.03.2020 11:00;691,78
01.03.2020 11:15;693,30
01.03.2020 11:30;690,93
01.03.2020 11:45;689,52
01.03.2020 12:00;687,02
01.03.2020 12:15;690,07
01.03.2020 12:30;694,72
01.03.2020 12:45;692,14
01.03.2020 13:00;689,79
01.03.2020 13:15;682,54
01.03.2020 13:30;680,59
01.03.2020 13:45;680,16
01.03.2020 14:00;670,10
01.03.2020 14:15;669,64
01.03.2020 14:30;673,31
01.03.2020 14:45;672,12
01.03.2020 15:00;671,74
01.03.2020 15:15;675,03
01.03.2020 15:30;676,53
01.03.2020 15:45;672,72
01.03.2020 16:00;674,16
01.03.2020 16:15;679,51
01.03.2020 16:30;676,96
01.03.2020 16:45;677,00
01.03.2020 17:00;675,24
01.03.2020 17:15;677,78
01.03.2020 17:30;675,40
01.03.2020 17:45;676,90
01.03.2020 18:00;679,32
01.03.2020 18:15;690,25
01.03.2020 18:30;689,24
01.03.2020 18:45;691,48
01.03.2020 19:00;693,73
01.03.2020 19:15;693,58
01.03.2020 19:30;690,60
01.03.2020 19:45;687,30
01.03.2020 20:00;690,88
01.03.2020 20:15;701,47
01.03.2020 20:30;702,27
01.03.2020 20:45;705,91
01.03.2020 21:00;706,77
01.03.2020 21:15;709,49
01.03.2020 21:30;718,20
01.03.2020 21:45;717,91
01.03.2020 22:00;726,84
01.03.2020 22:15;749,48
01.03.2020 22:30;758,38
01.03.2020 22:45;765,41
01.03.2020 23:00;767,75
01.03.2020 23:15;777,72
01.03.2020 23:30;779,40
01.03.2020 23:45;786,53
02.03.2020 00:00;780,18
02.03.2020 00:15;785,35
02.03.2020 00:30;786,84
02.03.2020 00:45;788,36
02.03.2020 01:00;790,81
02.03.2020 01:15;794,71
02.03.2020 01:30;794,82
02.03.2020 01:45;792,43
02.03.2020 02:00;795,18
02.03.2020 02:15;802,47
02.03.2020 02:30;802,90
02.03.2020 02:45;801,70
02.03.2020 03:00;789,07
02.03.2020 03:15;794,38
02.03.2020 03:30;800,26
02.03.2020 03:45;805,49
02.03.2020 04:00;804,53
02.03.2020 04:15;824,13
02.03.2020 04:30;832,22
02.03.2020 04:45;833,06
02.03.2020 05:00;841,08
02.03.2020 05:15;863,76
02.03.2020 05:30;880,68
02.03.2020 05:45;895,34
02.03.2020 06:00;918,22
02.03.2020 06:15;980,21
02.03.2020 06:30;1023,91
02.03.2020 06:45;1061,10
02.03.2020 07:00;1086,17
02.03.2020 07:15;1113,47
02.03.2020 07:30;1119,19
02.03.2020 07:45;1135,48
02.03.2020 08:00;1142,05
02.03.2020 08:15;1161,16
02.03.2020 08:30;1157,29
02.03.2020 08:45;1154,75
02.03.2020 09:00;1160,18
02.03.2020 09:15;1140,16
02.03.2020 09:30;1136,89
02.03.2020 09:45;1135,03
02.03.2020 10:00;1135,29
02.03.2020 10:15;1143,18
02.03.2020 10:30;1157,28
02.03.2020 10:45;1163,13
02.03.2020 11:00;1162,57
02.03.2020 11:15;1162,53
02.03.2020 11:30;1159,01
02.03.2020 11:45;1166,65
02.03.2020 12:00;1155,89
02.03.2020 12:15;1139,73
02.03.2020 12:30;1139,42
02.03.2020 12:45;1142,65
02.03.2020 13:00;1151,49
02.03.2020 13:15;1153,63
02.03.2020 13:30;1142,59
02.03.2020 13:45;1136,49
02.03.2020 14:00;1117,81
02.03.2020 14:15;1122,74
02.03.2020 14:30;1143,11
02.03.2020 14:45;1144,61
02.03.2020 15:00;1141,06
02.03.2020 15:15;1142,72
02.03.2020 15:30;1135,13
02.03.2020 15:45;1139,17
02.03.2020 16:00;1129,99
02.03.2020 16:15;1134,94
02.03.2020 16:30;1118,24
02.03.2020 16:45;1101,51
02.03.2020 17:00;1110,14
02.03.2020 17:15;1111,86
02.03.2020 17:30;1100,54
02.03.2020 17:45;1090,83
02.03.2020 18:00;1092,17
02.03.2020 18:15;1086,42
02.03.2020 18:30;1083,20
02.03.2020 18:45;1073,97
02.03.2020 19:00;1070,70
02.03.2020 19:15;1080,28
02.03.2020 19:30;1080,22
02.03.2020 19:45;1080,78
02.03.2020 20:00;1073,79
02.03.2020 20:15;1066,31
02.03.2020 20:30;1055,11
02.03.2020 20:45;1049,27
02.03.2020 21:00;1044,73
02.03.2020 21:15;1036,89
02.03.2020 21:30;1035,61
02.03.2020 21:45;1033,71
02.03.2020 22:00;1020,19
02.03.2020 22:15;997,57
02.03.2020 22:30;1000,00
02.03.2020 22:45;994,00
02.03.2020 23:00;985,80
02.03.2020 23:15;983,74
02.03.2020 23:30;989,65
02.03.2020 23:45;998,15
03.03.2020 00:00;975,23
03.03.2020 00:15;966,48
03.03.2020 00:30;963,27
03.03.2020 00:45;965,48
03.03.2020 01:00;966,16
03.03.2020 01:15;957,83
03.03.2020 01:30;954,97
03.03.2020 01:45;954,23
03.03.2020 02:00;954,96
03.03.2020 02:15;949,76
03.03.2020 02:30;950,18
03.03.2020 02:45;947,74
03.03.2020 03:00;951,80
03.03.2020 03:15;955,32
03.03.2020 03:30;960,62
03.03.2020 03:45;963,79
03.03.2020 04:00;965,86
03.03.2020 04:15;966,92
03.03.2020 04:30;975,52
03.03.2020 04:45;980,90
03.03.2020 05:00;977,48
03.03.2020 05:15;988,33
03.03.2020 05:30;1000,18
03.03.2020 05:45;1003,56
03.03.2020 06:00;1003,87
03.03.2020 06:15;1059,28
03.03.2020 06:30;1113,03
03.03.2020 06:45;1145,72
03.03.2020 07:00;1156,05
03.03.2020 07:15;1186,65
03.03.2020 07:30;1190,48
03.03.2020 07:45;1192,13
03.03.2020 08:00;1197,21
03.03.2020 08:15;1202,07
03.03.2020 08:30;1201,94
03.03.2020 08:45;1195,44
03.03.2020 09:00;1186,53
03.03.2020 09:15;1170,94
03.03.2020 09:30;1174,85
03.03.2020 09:45;1173,63
03.03.2020 10:00;1179,70
03.03.2020 10:15;1189,55
03.03.2020 10:30;1190,90
03.03.2020 10:45;1193,35
03.03.2020 11:00;1199,55
03.03.2020 11:15;1208,63
03.03.2020 11:30;1220,44
03.03.2020 11:45;1211,49
03.03.2020 12:00;1201,54
03.03.2020 12:15;1182,77
03.03.2020 12:30;1185,02
03.03.2020 12:45;1181,31
03.03.2020 13:00;1172,24
03.03.2020 13:15;1172,25
03.03.2020 13:30;1176,21
03.03.2020 13:45;1168,78
03.03.2020 14:00;1155,80
03.03.2020 14:15;1142,96
03.03.2020 14:30;1149,90
03.03.2020 14:45;1156,59
03.03.2020 15:00;1162,52
03.03.2020 15:15;1164,06
03.03.2020 15:30;1158,28
03.03.2020 15:45;1153,24
03.03.2020 16:00;1151,99
03.03.2020 16:15;1153,13
03.03.2020 16:30;1143,44
03.03.2020 16:45;1140,34
03.03.2020 17:00;1127,52
03.03.2020 17:15;1114,51
03.03.2020 17:30;1112,01
03.03.2020 17:45;1114,80
03.03.2020 18:00;1101,19
03.03.2020 18:15;1094,60
03.03.2020 18:30;1089,90
03.03.2020 18:45;1087,14
03.03.2020 19:00;1082,92
03.03.2020 19:15;1081,67
03.03.2020 19:30;1084,11
03.03.2020 19:45;1075,56
03.03.2020 20:00;1080,42
03.03.2020 20:15;1077,15
03.03.2020 20:30;1074,27
03.03.2020 20:45;1077,63
03.03.2020 21:00;1067,75
03.03.2020 21:15;1063,07
03.03.2020 21:30;1060,95
03.03.2020 21:45;1046,23
03.03.2020 22:00;1020,40
03.03.2020 22:15;1019,38
03.03.2020 22:30;1008,51
03.03.2020 22:45;1004,92
03.03.2020 23:00;995,81
03.03.2020 23:15;1001,76
03.03.2020 23:30;1001,22
03.03.2020 23:45;985,85
04.03.2020 00:00;980,40
04.03.2020 00:15;974,27
04.03.2020 00:30;978,86
04.03.2020 00:45;968,33
04.03.2020 01:00;975,71
04.03.2020 01:15;974,53
04.03.2020 01:30;958,94
04.03.2020 01:45;953,58
04.03.2020 02:00;959,74
04.03.2020 02:15;953,99
04.03.2020 02:30;943,87
04.03.2020 02:45;943,37
04.03.2020 03:00;940,93
04.03.2020 03:15;961,81
04.03.2020 03:30;954,96
04.03.2020 03:45;957,03
04.03.2020 04:00;962,66
04.03.2020 04:15;981,11
04.03.2020 04:30;970,99
04.03.2020 04:45;983,49
04.03.2020 05:00;981,63
04.03.2020 05:15;1000,05
04.03.2020 05:30;1005,66
04.03.2020 05:45;1023,55
04.03.2020 06:00;1031,95
04.03.2020 06:15;1074,34
04.03.2020 06:30;1106,81
04.03.2020 06:45;1142,98
04.03.2020 07:00;1157,38
04.03.2020 07:15;1178,59
04.03.2020 07:30;1195,55
04.03.2020 07:45;1203,76
04.03.2020 08:00;1216,90
04.03.2020 08:15;1226,83
04.03.2020 08:30;1228,98
04.03.2020 08:45;1227,03
04.03.2020 09:00;1218,57
04.03.2020 09:15;1203,00
04.03.2020 09:30;1201,96
04.03.2020 09:45;1207,70
04.03.2020 10:00;1190,08
04.03.2020 10:15;1191,76
04.03.2020 10:30;1192,89
04.03.2020 10:45;1202,28
04.03.2020 11:00;1213,23
04.03.2020 11:15;1212,02
04.03.2020 11:30;1209,08
04.03.2020 11:45;1205,29
04.03.2020 12:00;1206,16
04.03.2020 12:15;1199,28
04.03.2020 12:30;1192,44
04.03.2020 12:45;1194,97
04.03.2020 13:00;1203,85
04.03.2020 13:15;1203,64
04.03.2020 13:30;1185,40
04.03.2020 13:45;1186,82
04.03.2020 14:00;1165,52
04.03.2020 14:15;1159,15
04.03.2020 14:30;1149,32
04.03.2020 14:45;1165,45
04.03.2020 15:00;1170,83
04.03.2020 15:15;1178,37
04.03.2020 15:30;1172,62
04.03.2020 15:45;1161,27
04.03.2020 16:00;1154,42
04.03.2020 16:15;1145,44
04.03.2020 16:30;1135,09
04.03.2020 16:45;1120,02
04.03.2020 17:00;1122,96
04.03.2020 17:15;1126,80
04.03.2020 17:30;1124,59
04.03.2020 17:45;1115,46
04.03.2020 18:00;1102,36
04.03.2020 18:15;1100,80
04.03.2020 18:30;1102,02
04.03.2020 18:45;1091,70
04.03.2020 19:00;1094,31
04.03.2020 19:15;1095,98
04.03.2020 19:30;1086,31
04.03.2020 19:45;1084,22
04.03.2020 20:00;1088,88
04.03.2020 20:15;1085,40
04.03.2020 20:30;1076,70
04.03.2020 20:45;1075,20
04.03.2020 21:00;1069,15
04.03.2020 21:15;1054,49
04.03.2020 21:30;1065,80
04.03.2020 21:45;1059,89
04.03.2020 22:00;1030,28
04.03.2020 22:15;1019,62
04.03.2020 22:30;1009,68
04.03.2020 22:45;1006,11
04.03.2020 23:00;1005,62
04.03.2020 23:15;998,89
04.03.2020 23:30;994,35
04.03.2020 23:45;987,40
05.03.2020 00:00;984,71
05.03.2020 00:15;983,06
05.03.2020 00:30;983,61
05.03.2020 00:45;978,90
05.03.2020 01:00;967,36
05.03.2020 01:15;958,31
05.03.2020 01:30;964,75
05.03.2020 01:45;976,36
05.03.2020 02:00;973,45
05.03.2020 02:15;957,59
05.03.2020 02:30;949,00
05.03.2020 02:45;953,80
05.03.2020 03:00;952,25
05.03.2020 03:15;958,77
05.03.2020 03:30;963,57
05.03.2020 03:45;968,74
05.03.2020 04:00;971,64
05.03.2020 04:15;979,96
05.03.2020 04:30;988,82
05.03.2020 04:45;995,06
05.03.2020 05:00;992,80
05.03.2020 05:15;1007,61
05.03.2020 05:30;1021,21
05.03.2020 05:45;1024,52
05.03.2020 06:00;1032,60
05.03.2020 06:15;1081,37
05.03.2020 06:30;1116,50
05.03.2020 06:45;1150,29
05.03.2020 07:00;1163,34
05.03.2020 07:15;1188,56
05.03.2020 07:30;1196,75
05.03.2020 07:45;1199,89
05.03.2020 08:00;1200,17
05.03.2020 08:15;1222,91
05.03.2020 08:30;1213,54
05.03.2020 08:45;1213,03
05.03.2020 09:00;1208,86
05.03.2020 09:15;1187,49
05.03.2020 09:30;1175,05
05.03.2020 09:45;1178,58
05.03.2020 10:00;1174,71
05.03.2020 10:15;1190,49
05.03.2020 10:30;1187,33
05.03.2020 10:45;1194,45
05.03.2020 11:00;1191,48
05.03.2020 11:15;1203,61
05.03.2020 11:30;1192,51
05.03.2020 11:45;1190,01
05.03.2020 12:00;1178,93
05.03.2020 12:15;1175,89
05.03.2020 12:30;1176,29
05.03.2020 12:45;1176,24
05.03.2020 13:00;1166,24
05.03.2020 13:15;1175,46
05.03.2020 13:30;1175,12
05.03.2020 13:45;1175,35
05.03.2020 14:00;1164,92
05.03.2020 14:15;1153,69
05.03.2020 14:30;1153,97
05.03.2020 14:45;1148,55
05.03.2020 15:00;1150,98
05.03.2020 15:15;1144,35
05.03.2020 15:30;1148,54
05.03.2020 15:45;1145,66
05.03.2020 16:00;1137,58
05.03.2020 16:15;1126,51
05.03.2020 16:30;1127,61
05.03.2020 16:45;1123,41
05.03.2020 17:00;1116,85
05.03.2020 17:15;1106,56
05.03.2020 17:30;1100,38
05.03.2020 17:45;1088,63
05.03.2020 18:00;1071,91
05.03.2020 18:15;1075,69
05.03.2020 18:30;1073,61
05.03.2020 18:45;1070,56
05.03.2020 19:00;1064,73
05.03.2020 19:15;1070,11
05.03.2020 19:30;1072,83
05.03.2020 19:45;1068,61
05.03.2020 20:00;1079,65
05.03.2020 20:15;1062,04
05.03.2020 20:30;1054,49
05.03.2020 20:45;1049,75
05.03.2020 21:00;1049,00
05.03.2020 21:15;1031,48
05.03.2020 21:30;1024,29
05.03.2020 21:45;1006,88
05.03.2020 22:00;990,90
05.03.2020 22:15;981,67
05.03.2020 22:30;984,02
05.03.2020 22:45;979,12
05.03.2020 23:00;981,76
05.03.2020 23:15;979,51
05.03.2020 23:30;970,21
05.03.2020 23:45;964,78
06.03.2020 00:00;956,03
06.03.2020 00:15;950,94
06.03.2020 00:30;947,65
06.03.2020 00:45;957,61
06.03.2020 01:00;957,59
06.03.2020 01:15;959,72
06.03.2020 01:30;959,56
06.03.2020 01:45;956,74
06.03.2020 02:00;945,77
